year,financial loss (in million $),number of affected users,incident resolution time (in hours),data breach in gb,country_australia,country_brazil,country_china,country_france,country_germany,country_india,country_japan,country_russia,country_uk,country_usa,attack type_ddos,attack type_malware,attack type_man-in-the-middle,attack type_phishing,attack type_ransomware,attack type_sql injection,target industry_banking,target industry_education,target industry_government,target industry_healthcare,target industry_it,target industry_retail,target industry_telecommunications,security vulnerability type_social engineering,security vulnerability type_unpatched software,security vulnerability type_weak passwords,security vulnerability type_zero day,defense mechanism used_ai based detection,defense mechanism used_antivirus,defense mechanism used_encryption,defense mechanism used_firewall,defense mechanism used_vpn,severity_kmeans
2020,28.78,793783.0,21.27448086485811,47.548679251903984,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Low
2018,4.8287759528197665,864024.1647308734,37.0,36.03462594958435,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Low
2021,15.80173098937855,393510.91672310774,37.0,78.25308209616095,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Low
2017,14.677192499924214,276774.83957898564,37.0,292.9798598415285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Low
2020,5.8510376992638085,502006.5,29.99769400163598,56.36267495810227,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Low
2020,25.49,50385.0,10.0,80.04258698872114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Low
2018,8.441611778785315,382648.5729391504,45.46026738124006,37.08847854820375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Low
2018,7.921318621092475,605896.0291572298,38.488199788909455,85.1542937299588,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Low
2018,12.941992231792641,274509.9770885808,35.95911348595663,58.49363993305182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Low
2017,17.22,242574.0,48.714586236307376,60.79637733379957,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Low
2020,4.572227879282951,502006.5,34.114311730685074,27.739163149934356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Low
2016,2.170825466290689,370704.6943402605,34.880829260867415,20.929798853514274,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Low
2016,22.48,686176.0,62.0,12.67940322364121,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Low
2023,3.47,194670.0,30.45011996740584,78.18653863669698,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Low
2017,19.865261074908922,471088.6410775759,43.64668864245396,40.67333987779746,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Low
2020,13.786840879648988,502006.5,21.839743225167158,24.741144691248806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Low
2019,4.95,281096.0,2.0,71.44957287392417,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Low
2018,17.964033499722817,905297.2828365423,6.012529910466801,95.30807831392056,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Low
2016,9.53,89719.0,68.0,4.273668263634466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Low
2021,13.28753681469186,804939.9982336805,62.02258000503189,244.72752525201082,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Low
2024,31.68,376612.0,36.32730740476255,60.01109511588069,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Low
2019,19.12797364270005,502006.5,7.575163350496625,55.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Low
2021,11.38,334528.0,5.0,54.67414798453923,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Low
2018,16.53690425592065,404786.996632473,11.588281515076016,475.5606139275968,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Low
2020,3.239852339406478,502006.5,17.425483777733504,55.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Low
2017,10.56,502006.5,11.0,11.530923871450637,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Low
2015,22.956078662465135,686124.7990872443,28.76431979016988,256.48344759360987,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Low
2022,3.51,661681.0,14.0,10.298372182375191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Low
2019,13.482763360037584,502006.5,58.68246855212326,279.2872209372642,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Low
2023,17.018203097659132,236212.6890885715,37.197557969222004,53.31237312877576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Low
2015,29.28699850591913,33773.59903393883,39.97158695393534,221.12237720507915,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Low
2019,28.63785034560272,502006.5,57.0,54.75285122701896,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Low
2020,6.557183518189232,510964.3808090211,14.782380888747252,16.373003774143474,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Low
2020,7.08,875225.0,31.0,66.33328805655913,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Low
2022,21.85821164562767,817572.7239694616,65.975569780613,39.56633763078386,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
2020,10.46,778573.0,62.0,19.014796546927673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Low
2020,3.27,178268.0,2.0,39.92432083549574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Low
2018,18.24185915719346,762741.2631111826,51.75774897896216,62.19524865732187,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Low
2022,10.027456184844507,502006.5,40.51185979150242,55.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Low
2021,8.681962983370957,400890.30794693035,48.88581501123549,89.24039768323388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Low
2019,12.43,605810.0,41.0,126.44369588477423,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Low
2022,23.836902063632845,502006.5,36.247789614803914,55.290443209403435,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Low
2020,17.287861695298645,482001.6302533268,17.9986416824601,55.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Low
2019,24.2213064143339,502006.5,18.89130817469241,134.8085460813732,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Low
2018,14.380252704651573,276924.8723176497,53.987364767421404,508.0493747274183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Low
2021,9.829582368122638,907710.653171442,44.05306342883977,5.2298697539986945,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Low
2019,15.54,645578.0,56.0,47.48953137855158,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Low
2016,23.99,106126.0,25.56636794460153,55.71801347118523,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Low
2020,3.734995326254447,502006.5,51.38646084115915,1.7485772552053245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Low
2020,25.509752289159508,446149.354834496,53.36879162968759,1195.1476882146653,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Low
2021,27.95,625370.0,24.0,55.191917824555915,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Low
2015,29.39652905834076,977398.9034125757,44.88244649334521,87.67373694163119,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Low
2016,8.21,537592.0,11.0,31.973045934185816,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Low
2021,8.08512468511743,502006.5,37.49149291131227,10.199755628081284,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Low
2020,16.60028073391065,209267.0265371677,2.5220089943696493,86.68388641775402,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Low
2022,11.050002330671504,488569.8592052728,21.7047817365262,49.49608641691292,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Low
2022,31.35,131361.0,37.86067435501784,35.8133101532231,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low
2016,14.182789123734992,549452.5702354322,33.586704829000034,23.542098088946016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Low
2019,18.42,289539.0,27.0,12.189008919078258,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Low
2023,18.763880636140676,195016.73434604966,35.26156832595319,61.69637713817644,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Low
2022,4.953421428578966,502006.5,58.73461259081181,22.772230266346124,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Low
2020,17.837622874776976,555260.1931318743,12.777663878512483,77.82010272762604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Low
2021,13.47,537683.0,41.0,49.403937291188925,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Low
2018,6.61,646433.0,37.0,133.95214433767325,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Low
2019,13.99,966010.0,20.0,43.854555132596445,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Low
2024,24.21,180760.0,34.0,55.2714384670347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Low
2020,29.62407147705962,502006.5,24.163227692813404,55.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Low
2018,18.65253565267621,502006.5,56.77919737021436,39.84965275991201,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Low
2017,31.324731296367116,724281.0186057521,49.134927321455756,62.84685173509758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Low
2023,31.03,472386.0,24.0,15.203648196971734,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Low
2019,10.333408767715664,799626.8960194391,24.215872918004788,152.14809825990545,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Low
2023,6.114811427729101,590922.1013278301,38.340698197436794,310.14182989558344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Low
2022,5.635769985015449,618007.609100859,25.118595493591855,75.15277396800067,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Low
2020,0.82,683572.0,69.0,197.79817754880688,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Low
2017,28.86848784472349,429375.74558452633,37.68587772958405,34.915532720556506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Low
2017,17.22,242574.0,59.0,134.5807049565648,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Low
2018,7.6351595922966915,875225.9489907561,25.78055084165504,89.1501442981438,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Low
2020,14.60878302960079,502006.5,42.702016688116515,199.76951921925829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Low
2023,31.704102764888578,502006.5,22.707548580575416,221.60234137048687,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
2017,30.51,428352.0,38.548315041342526,219.90215101740978,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Low
2016,13.416213029750601,549422.1761657409,36.27644550964702,27.062224755137983,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Low
2017,15.01,406483.0,62.0,143.6202980576991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Low
2015,1.35,371048.0,39.54227098931028,27.676713623586977,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Low
2018,16.205749842416214,502006.5,44.0,1.8690503035153876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Low
2023,26.464343585015467,699754.5862603579,24.40290754693689,65.66937594329363,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Low
2019,15.868735131546291,394203.4345000697,39.507110621320166,55.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Low
2019,20.56097783803191,580603.7331268269,37.0,38.62284624893009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Low
2020,30.875201598089415,502006.5,24.0,50.6947033558512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Low
2021,20.27168472908199,292080.82591705513,52.32846145737835,92.80379747217489,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Low
2017,28.736529202278824,502006.5,18.647000789822947,54.63850532777652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Low
2016,22.892851895907015,618148.8603153025,21.30229228944744,62.95902130337934,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Low
2020,14.924448361011795,502006.5,34.77579283606442,99.84722199409804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Low
2017,10.446155579431762,492829.8788328365,37.0,56.16047582165468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Low
2017,28.428173554131504,981065.5730407918,42.9046335178172,18.28977418664764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Low
2017,30.576934138580643,428389.1761584983,41.63949813930549,27.930895656974617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Low
2020,20.382017943070863,565162.7498184578,44.79957992065295,115.25562544670555,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Low
2021,30.53,333238.0,20.0,107.48725023545086,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Low
2015,24.7,825941.0,54.0,45.55595586435335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Low
2020,8.1668319538088,386801.1465563047,34.99733533991447,5.218851296852647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Low
2020,22.96374823669439,502006.5,20.0,77.80741562635136,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Low
2017,6.58,592988.0,43.0,65.73021761216444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Low
2020,17.178873065533352,502006.5,31.763198576124697,99.00369560131492,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Low
2023,17.26,777799.0,2.0,242.55491278268732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Low
2018,20.22,363934.0,27.165213589263274,105.93621163514022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Low
2020,9.929074330010565,534971.6875880478,20.41446760445158,55.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Low
2020,18.80383965977531,693831.6529993386,43.24736437645321,46.495338968808525,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Low
2019,11.03567021714338,502006.5,38.228162622369474,27.841355436367877,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Low
2016,19.23334791304637,689436.8834742123,40.51086920882636,63.36586970064599,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Low
2022,13.77,804221.0,68.0,35.04074734977769,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Low
2022,20.733243869810863,233347.74264412335,50.656667140265775,28.77825175173284,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Low
2017,5.187167603676725,502006.5,3.9320150292466787,55.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Low
2015,28.6,690500.0,11.0,53.00889258884581,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Low
2019,11.74,430760.0,63.0,40.813873962643754,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Low
2023,9.19705055201708,502006.5,58.88566228282652,75.31032597494118,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Low
2021,4.82500816563809,463739.6515763297,41.39568038236445,13.593838662043453,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Low
2019,4.889155276224032,620543.952459518,57.93016396786728,16.028381429486632,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Low
2022,14.693946730066699,394271.86289665074,37.0,451.96572406182383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Low
2018,4.51,909979.0,65.0,57.4123754063991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Low
2018,17.934732655944572,502006.5,31.253058432800785,55.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Low
2016,16.447505193510008,297264.1450532057,54.839691613132885,151.38286645354685,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Low
2018,9.824912600992306,502006.5,39.349735608142595,55.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Low
2018,11.996581019016975,117325.0476092883,44.06367055154625,61.933194086034746,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Low
2020,9.645306354114545,81220.5113394168,25.79588161439885,55.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
2017,24.58083677520268,502006.5,29.851617621456874,127.93931459569457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Low
2024,25.17,658226.0,52.0,135.90217255326598,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Low
2019,14.19596056670911,857684.9029456516,53.0090364903192,31.574842166714937,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Low
2021,16.631096162602525,502006.5,15.944423089432178,85.313938895755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Low
2018,12.44,599905.0,13.0,61.5801817544976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Low
2020,3.99,634820.0,36.577226080374906,359.9056152059135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Low
2022,20.42907396004889,794892.8331293331,35.77723014900249,8.784483848197567,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Low
2017,14.88,69641.0,54.0,160.17160212258136,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Low
2020,7.124894725074811,502006.5,51.19132328157642,55.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Low
2016,8.42,29671.0,61.0,38.06549583668891,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Low
2018,13.89,30925.0,38.52275645510897,5.054312072860071,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Low
2022,20.16,174510.0,52.15781728668466,23.06967867233404,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Low
2018,26.929587511574145,525870.5276593313,22.091341535493036,27.48638921669185,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Low
2018,12.86862641300917,502006.5,44.0,2.254652297498227,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Low
2022,16.6,715102.0,2.0,53.675788347526755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Low
2020,24.43523011286812,267432.2896447238,24.794097053258117,247.28898366843902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Low
2021,13.257284036576225,756353.3969348599,26.240261713000315,59.1132664708251,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Low
